AT,GUJARAT,Full Talktime,1000,Extra Talktime,GJ,Unlimited,Null,2,ATP,,,,,,,
AT,GUJARAT,Full Talktime,1100,Extra Talktime,GJ,Unlimited,Null,2,ATP,,,,,,,
AT,GUJARAT,Full Talktime,2000,Extra Talktime,GJ,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,10,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,20,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,30,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,40,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,50,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,60,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,70,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,80,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,90,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,100,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,110,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,120,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Top up,150,Regular Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,200,Full Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,220,Full Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,230,Full Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,300,Full Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,350,Extra Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,500,Extra Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,1000,Extra Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,2000,Extra Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,BIHAR JHARKHAND,Full Talktime,2500,Extra Talktime,BR,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,10,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,20,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,30,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,40,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,50,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,60,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,70,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,80,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,90,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,100,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,110,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,120,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,130,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,140,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,150,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,160,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,170,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,180,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,190,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,200,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,210,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,220,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Full Talktime,230,Full Talktime,CH,unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,240,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Full Talktime,250,Full Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,260,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,270,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,280,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Top up,290,Regular Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,CHENNAI,Full Talktime,300,Full Talktime,CH,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,20,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,30,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,40,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,50,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,70,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,100,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,110,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,120,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,150,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Top up,200,Regular Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,300,Full Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,350,Full Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,360,Full Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,390,Full Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,500,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,700,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,800,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,1000,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,1500,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,2000,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,2500,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,3000,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,4000,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,KARNATAKA,Full Talktime,5000,Extra Talktime,KN,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,10,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,20,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,30,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,40,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,50,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,60,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,80,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,100,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,110,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,120,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,130,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,140,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,150,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Top up,170,Regular Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,200,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,220,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,250,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,280,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,300,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
AT,ANDHRA PRADESH,Full Talktime,330,Full Talktime,AP,Unlimited,Null,2,ATP,,,,,,,
